ID,FirstName,LastName,Email,Phone,Department,Position,Salary,StartDate,City,State,Country,EmployeeType,PerformanceScore,YearsExperience,Skills
EMP005031,Jane,Williams,user5031@company.com,+1-738-838-9093,IT,Specialist,126119.91,2017-11-15,Los Angeles,PA,USA,Part-time,3.73,23,"Communication, Excel"
EMP005032,Robert,Johnson,user5032@company.com,+1-751-345-1627,IT,Developer,115098.68,2018-11-11,Chicago,AZ,Canada,Intern,3.74,6,Communication
EMP005033,John,Garcia,user5033@company.com,+1-606-445-1269,Sales,Manager,66550.02,2019-12-14,Los Angeles,CA,France,Contract,3.38,4,"SQL, Excel"
EMP005034,Lisa,Johnson,user5034@company.com,+1-204-457-6718,Finance,Developer,36291.7,2018-10-12,New York,AZ,Germany,Part-time,2.91,15,"Python, SQL"
EMP005035,Robert,Jones,user5035@company.com,+1-475-805-1639,HR,Developer,98830.53,2017-10-06,Chicago,NY,France,Contract,2.74,27,"Python, Communication, JavaScript"
EMP005036,Emily,Garcia,user5036@company.com,+1-317-337-7851,Engineering,Coordinator,95678.14,2019-09-10,Houston,NY,UK,Full-time,4.69,24,"Python, Excel, Communication"
EMP005037,Lisa,Garcia,user5037@company.com,+1-624-246-5454,Finance,Developer,40976.2,2020-01-26,Houston,PA,Germany,Full-time,4.43,1,"Python, Communication, SQL"
EMP005038,Sarah,Brown,user5038@company.com,+1-759-598-8600,Sales,Developer,101311.49,2023-02-05,Phoenix,PA,France,Full-time,2.61,22,Communication
EMP005039,Sarah,Garcia,user5039@company.com,+1-699-407-3691,Finance,Analyst,113620.06,2023-12-24,Houston,PA,Germany,Intern,2.9,24,"Python, SQL"
EMP005040,Emily,Garcia,user5040@company.com,+1-688-519-4616,Finance,Analyst,120536.41,2018-08-20,Los Angeles,TX,UK,Intern,3.23,14,Python
EMP005041,Michael,Miller,user5041@company.com,+1-626-563-6743,HR,Developer,41438.04,2022-09-08,Chicago,AZ,UK,Intern,3.76,13,"SQL, Python"
EMP005042,John,Johnson,user5042@company.com,+1-611-796-4415,Marketing,Manager,38936.28,2017-08-27,Houston,AZ,Canada,Contract,4.86,8,Excel
EMP005043,Emily,Johnson,user5043@company.com,+1-419-250-2408,IT,Analyst,44285.86,2016-11-28,Phoenix,IL,Canada,Contract,4.23,20,"Excel, Python"
EMP005044,Michael,Brown,user5044@company.com,+1-960-318-6166,Marketing,Developer,49062.92,2019-11-18,Chicago,PA,UK,Intern,4.48,5,JavaScript
EMP005045,Lisa,Smith,user5045@company.com,+1-854-304-4248,Sales,Developer,93844.56,2020-05-02,New York,AZ,France,Full-time,4.33,24,SQL
EMP005046,Lisa,Johnson,user5046@company.com,+1-559-853-9299,IT,Analyst,123105.26,2022-03-25,New York,PA,France,Part-time,3.61,21,"Excel, Communication, Python"
EMP005047,Michael,Johnson,user5047@company.com,+1-617-544-5705,Engineering,Manager,56616.63,2021-07-10,New York,TX,USA,Intern,4.22,16,"JavaScript, Communication"
EMP005048,Lisa,Brown,user5048@company.com,+1-847-506-4424,Sales,Coordinator,139708.93,2020-02-19,Houston,NY,USA,Full-time,4.75,26,Excel
EMP005049,Sarah,Jones,user5049@company.com,+1-307-344-2650,HR,Analyst,147292.79,2023-11-11,Phoenix,PA,Germany,Contract,2.84,4,"Communication, SQL, JavaScript"
EMP005050,John,Smith,user5050@company.com,+1-307-158-8674,Engineering,Manager,49724.02,2016-09-14,Los Angeles,IL,Canada,Part-time,2.55,12,Python
EMP005051,Jane,Garcia,user5051@company.com,+1-565-831-4381,Marketing,Specialist,41220.99,2024-12-01,New York,TX,Germany,Full-time,3.23,12,Communication
EMP005052,Emily,Jones,user5052@company.com,+1-888-964-8281,HR,Developer,118685.38,2019-04-21,Chicago,CA,France,Full-time,4.48,16,"Excel, SQL"
EMP005053,Sarah,Williams,user5053@company.com,+1-429-644-2218,HR,Specialist,114944.07,2018-11-20,Los Angeles,NY,Canada,Part-time,2.68,16,SQL
EMP005054,Jane,Williams,user5054@company.com,+1-673-194-8170,Engineering,Specialist,124185.95,2019-09-28,Chicago,TX,France,Intern,2.96,16,"Python, Communication, Excel"
EMP005055,Lisa,Smith,user5055@company.com,+1-216-520-9084,HR,Coordinator,71449.35,2021-01-17,Phoenix,CA,Canada,Intern,2.73,11,"Excel, Python"
EMP005056,Emily,Miller,user5056@company.com,+1-279-530-6751,Marketing,Analyst,86348.34,2025-02-14,Chicago,NY,France,Contract,2.71,2,"Python, Excel"
EMP005057,Sarah,Jones,user5057@company.com,+1-572-398-5037,Sales,Analyst,111532.86,2020-03-06,Chicago,TX,Germany,Full-time,2.83,5,"SQL, JavaScript"
EMP005058,Michael,Jones,user5058@company.com,+1-774-836-1023,HR,Specialist,74967.36,2020-11-24,Chicago,TX,Canada,Contract,2.87,22,JavaScript
EMP005059,John,Smith,user5059@company.com,+1-859-433-1974,HR,Manager,115275.53,2017-10-27,Phoenix,IL,Canada,Intern,3.17,25,"JavaScript, SQL"
EMP005060,Lisa,Johnson,user5060@company.com,+1-289-286-8589,Marketing,Specialist,51725.34,2023-07-05,New York,IL,France,Contract,2.68,23,"JavaScript, SQL, Communication"
EMP005061,Lisa,Garcia,user5061@company.com,+1-588-397-5286,Marketing,Developer,138298.07,2024-07-20,New York,TX,France,Part-time,4.73,30,"Communication, JavaScript, SQL"
EMP005062,Michael,Smith,user5062@company.com,+1-839-708-4329,Sales,Manager,73102.2,2018-12-07,Phoenix,IL,France,Intern,3.88,6,JavaScript
EMP005063,Lisa,Brown,user5063@company.com,+1-516-538-9778,IT,Analyst,38767.18,2020-04-06,Houston,NY,France,Intern,3.43,13,"SQL, Excel, Python"
EMP005064,Emily,Smith,user5064@company.com,+1-269-496-6007,Marketing,Coordinator,98533.81,2020-10-25,Houston,NY,UK,Full-time,4.82,24,"Communication, JavaScript"
EMP005065,Robert,Brown,user5065@company.com,+1-559-473-1458,Marketing,Developer,122015.16,2017-09-17,Chicago,CA,Germany,Intern,3.32,20,Python
EMP005066,Emily,Garcia,user5066@company.com,+1-393-420-8476,Finance,Coordinator,56994.77,2022-01-22,Houston,AZ,UK,Intern,4.09,19,"JavaScript, SQL, Python"
EMP005067,Emily,Smith,user5067@company.com,+1-878-353-2883,Engineering,Specialist,123629.75,2021-07-16,New York,PA,USA,Contract,2.59,7,Python
EMP005068,Jane,Garcia,user5068@company.com,+1-537-967-8480,Finance,Coordinator,120177.74,2018-12-09,Los Angeles,CA,France,Part-time,4.8,3,"JavaScript, Python"
EMP005069,John,Williams,user5069@company.com,+1-909-666-3495,IT,Specialist,103372.36,2023-03-19,Phoenix,TX,France,Full-time,3.44,4,"Communication, JavaScript"
EMP005070,Lisa,Brown,user5070@company.com,+1-764-230-1838,Finance,Manager,117374.8,2020-03-31,Houston,NY,UK,Contract,4.85,15,"SQL, JavaScript"
EMP005071,Sarah,Brown,user5071@company.com,+1-695-694-8760,Finance,Analyst,123222.98,2016-12-15,New York,NY,Canada,Full-time,3.82,17,"Excel, Python"
EMP005072,David,Smith,user5072@company.com,+1-375-893-2299,Finance,Coordinator,119999.64,2021-04-20,Houston,AZ,France,Contract,3.09,24,"Communication, SQL"
EMP005073,Emily,Brown,user5073@company.com,+1-214-805-3708,Finance,Manager,103349.75,2022-11-18,Chicago,CA,France,Contract,3.54,7,Python
EMP005074,Emily,Miller,user5074@company.com,+1-598-245-2845,Engineering,Developer,131220.73,2021-03-11,Chicago,TX,USA,Intern,4.75,5,Python
EMP005075,John,Smith,user5075@company.com,+1-962-858-2574,IT,Coordinator,71821.62,2025-02-21,Los Angeles,CA,Canada,Part-time,4.86,7,"SQL, Python, JavaScript"
EMP005076,Robert,Miller,user5076@company.com,+1-793-672-4375,IT,Manager,70420.96,2022-04-07,Chicago,CA,Germany,Intern,2.83,11,"Excel, SQL"
EMP005077,David,Johnson,user5077@company.com,+1-265-120-7852,Engineering,Manager,94391.97,2017-05-09,Phoenix,NY,USA,Intern,4.58,25,SQL
EMP005078,Emily,Johnson,user5078@company.com,+1-468-201-4544,Finance,Coordinator,119569.17,2017-04-10,New York,AZ,France,Intern,3.34,20,"Python, SQL"
EMP005079,Sarah,Garcia,user5079@company.com,+1-697-847-6437,Sales,Manager,36290.52,2025-02-19,Phoenix,CA,Germany,Intern,4.43,30,"JavaScript, Communication"
EMP005080,Emily,Smith,user5080@company.com,+1-888-872-6641,Sales,Specialist,81142.83,2021-10-09,Houston,AZ,France,Part-time,4.63,16,"Python, SQL"
EMP005081,Lisa,Miller,user5081@company.com,+1-287-541-1020,Engineering,Analyst,111804.99,2018-08-23,New York,CA,UK,Contract,3.77,25,"Communication, Excel"
EMP005082,Sarah,Jones,user5082@company.com,+1-455-513-2450,IT,Developer,137615.62,2017-05-20,New York,AZ,Canada,Contract,2.84,22,JavaScript
EMP005083,Lisa,Johnson,user5083@company.com,+1-960-566-9105,HR,Specialist,68978.9,2024-07-23,Chicago,TX,Canada,Intern,4.72,8,"Excel, Python"
EMP005084,Michael,Johnson,user5084@company.com,+1-847-160-4945,Marketing,Specialist,49217.45,2019-05-08,Houston,AZ,UK,Contract,2.97,24,Python
EMP005085,Sarah,Miller,user5085@company.com,+1-292-513-7645,Engineering,Coordinator,91374.03,2019-08-12,Houston,TX,UK,Part-time,4.17,13,JavaScript
EMP005086,David,Garcia,user5086@company.com,+1-508-363-9370,Sales,Specialist,41992.03,2022-09-01,Chicago,PA,Germany,Contract,2.82,2,"SQL, Communication"
EMP005087,Emily,Jones,user5087@company.com,+1-331-935-7038,Marketing,Specialist,53843.6,2025-01-14,Los Angeles,IL,France,Full-time,3.56,24,"SQL, Excel, JavaScript"
EMP005088,Michael,Garcia,user5088@company.com,+1-648-102-7364,Engineering,Developer,75769.42,2024-04-27,Los Angeles,TX,USA,Full-time,4.93,13,"SQL, Communication, Excel"
EMP005089,Robert,Jones,user5089@company.com,+1-326-969-1425,Engineering,Manager,146563.44,2020-08-19,Phoenix,IL,UK,Intern,2.95,5,JavaScript
EMP005090,John,Brown,user5090@company.com,+1-871-798-5126,Engineering,Analyst,135672.05,2017-03-26,Houston,TX,Germany,Full-time,4.94,0,"Python, SQL, Communication"
EMP005091,Michael,Garcia,user5091@company.com,+1-774-912-7061,IT,Developer,65301.39,2021-02-27,Los Angeles,AZ,UK,Full-time,4.76,24,Excel
EMP005092,Robert,Johnson,user5092@company.com,+1-644-276-9931,Finance,Developer,69741.78,2017-11-02,Houston,NY,UK,Contract,3.24,9,"Python, SQL"
EMP005093,John,Brown,user5093@company.com,+1-324-459-7787,Sales,Coordinator,51609.06,2021-05-05,Phoenix,NY,USA,Full-time,4.54,20,"Communication, SQL"
EMP005094,John,Garcia,user5094@company.com,+1-285-302-2312,Sales,Analyst,40664.86,2019-03-23,Houston,AZ,France,Intern,4.6,24,SQL
EMP005095,Lisa,Johnson,user5095@company.com,+1-239-258-5469,Sales,Manager,36898.53,2022-12-22,Chicago,IL,USA,Full-time,4.06,15,"Python, Communication"
EMP005096,Lisa,Jones,user5096@company.com,+1-708-977-5716,Sales,Manager,45129.6,2022-08-21,Los Angeles,CA,UK,Intern,4.66,4,"Communication, JavaScript"
EMP005097,Emily,Brown,user5097@company.com,+1-802-231-6338,HR,Developer,59085.43,2016-09-24,New York,TX,UK,Contract,4.51,7,"Communication, SQL"
EMP005098,David,Miller,user5098@company.com,+1-777-439-2013,Marketing,Coordinator,93721.22,2023-07-05,Chicago,AZ,France,Intern,4.56,3,"Communication, Python"
EMP005099,John,Garcia,user5099@company.com,+1-603-535-6308,Sales,Specialist,79327.08,2019-12-04,Houston,AZ,Germany,Full-time,2.66,20,"Excel, SQL, JavaScript"
EMP005100,Jane,Smith,user5100@company.com,+1-714-934-6543,HR,Specialist,88299.85,2026-01-23,Phoenix,IL,USA,Full-time,4.41,8,"Python, Communication, Excel"
EMP005101,David,Brown,user5101@company.com,+1-243-811-3334,Sales,Developer,89784.02,2021-09-26,New York,PA,Canada,Intern,4.72,10,SQL
EMP005102,Sarah,Smith,user5102@company.com,+1-540-205-7640,Sales,Analyst,35145.68,2024-07-07,Chicago,IL,Canada,Part-time,2.96,24,"JavaScript, Excel"
EMP005103,Emily,Garcia,user5103@company.com,+1-590-312-3817,Engineering,Manager,137849.58,2018-01-05,Phoenix,NY,Germany,Intern,3.44,8,"JavaScript, Excel"
EMP005104,Michael,Miller,user5104@company.com,+1-818-867-1112,Marketing,Specialist,40288.37,2018-03-24,Houston,CA,USA,Full-time,4.84,0,"JavaScript, Communication, SQL"
EMP005105,Michael,Smith,user5105@company.com,+1-439-771-1073,Marketing,Developer,55690.27,2018-07-17,Chicago,NY,USA,Intern,4.85,22,"SQL, Python"
EMP005106,Jane,Johnson,user5106@company.com,+1-623-694-3919,IT,Developer,102639.1,2019-09-23,Phoenix,PA,USA,Part-time,4.28,9,"Communication, Excel, JavaScript"
EMP005107,John,Miller,user5107@company.com,+1-922-978-9342,HR,Manager,122841.65,2018-08-25,New York,TX,Canada,Contract,4.74,6,"Communication, Excel"
EMP005108,David,Garcia,user5108@company.com,+1-699-751-7387,Engineering,Analyst,107876.45,2017-10-07,Los Angeles,PA,France,Contract,3.76,27,Excel
EMP005109,David,Johnson,user5109@company.com,+1-844-324-2733,Marketing,Developer,70599.57,2025-12-23,Los Angeles,PA,France,Contract,3.32,9,"Communication, SQL, Excel"
EMP005110,Sarah,Brown,user5110@company.com,+1-342-465-2192,HR,Developer,39065.19,2020-04-06,Los Angeles,NY,France,Part-time,3.62,29,"Excel, SQL"
EMP005111,Michael,Miller,user5111@company.com,+1-611-358-4951,Marketing,Coordinator,96080.08,2017-11-25,Chicago,PA,USA,Full-time,4.64,6,Communication
EMP005112,Michael,Miller,user5112@company.com,+1-926-683-5383,Finance,Manager,133578.91,2020-03-19,Los Angeles,TX,USA,Intern,3.33,24,"JavaScript, SQL, Excel"
EMP005113,David,Johnson,user5113@company.com,+1-508-365-4998,Sales,Coordinator,109071.81,2018-08-18,New York,AZ,Canada,Part-time,3.88,9,"Excel, Python, SQL"
EMP005114,Michael,Jones,user5114@company.com,+1-550-945-7147,Sales,Coordinator,71163.2,2023-12-11,Phoenix,CA,France,Contract,3.09,14,Communication
EMP005115,John,Jones,user5115@company.com,+1-352-383-1061,Engineering,Developer,124432.94,2022-06-26,Los Angeles,IL,UK,Full-time,4.71,7,"Excel, Communication, Python"
EMP005116,Michael,Jones,user5116@company.com,+1-209-434-6574,Sales,Specialist,86539.76,2016-04-03,Phoenix,PA,Germany,Full-time,3.99,13,Communication
EMP005117,Lisa,Garcia,user5117@company.com,+1-264-642-4120,HR,Developer,129484.28,2021-05-15,Houston,TX,Canada,Intern,2.8,21,"JavaScript, Python, SQL"
EMP005118,Lisa,Miller,user5118@company.com,+1-362-117-9856,Engineering,Specialist,105170.18,2022-05-09,New York,IL,USA,Full-time,3.73,26,"Communication, SQL, JavaScript"
EMP005119,Emily,Brown,user5119@company.com,+1-593-208-2637,Finance,Manager,115516.42,2020-06-06,Houston,CA,Canada,Intern,4.89,19,"Excel, Python, SQL"
EMP005120,Lisa,Williams,user5120@company.com,+1-764-917-3986,HR,Developer,82226.45,2023-12-19,Los Angeles,NY,USA,Full-time,3.43,3,"Excel, JavaScript"
EMP005121,Lisa,Smith,user5121@company.com,+1-953-696-7547,Marketing,Coordinator,100429.65,2020-09-17,Phoenix,AZ,USA,Contract,3.96,29,"Excel, SQL, Communication"
EMP005122,Emily,Johnson,user5122@company.com,+1-487-121-7447,Marketing,Analyst,96483.99,2024-08-31,Chicago,IL,Canada,Full-time,2.7,10,"Python, Excel"
EMP005123,Michael,Johnson,user5123@company.com,+1-664-127-9916,Sales,Developer,106348.07,2017-06-27,Los Angeles,AZ,France,Part-time,3.14,24,"Excel, SQL"
EMP005124,Michael,Smith,user5124@company.com,+1-685-302-8074,Sales,Specialist,88743.12,2020-10-13,Phoenix,CA,Germany,Part-time,4.23,26,Python
EMP005125,Emily,Williams,user5125@company.com,+1-507-796-1497,Engineering,Manager,41044.7,2022-09-04,Phoenix,IL,UK,Full-time,4.07,12,SQL
EMP005126,John,Brown,user5126@company.com,+1-949-232-2150,IT,Developer,119562.43,2019-10-07,Phoenix,TX,Germany,Part-time,2.7,1,"Python, SQL, JavaScript"
EMP005127,Lisa,Williams,user5127@company.com,+1-720-621-2750,Sales,Manager,80171.84,2023-05-04,New York,IL,France,Intern,2.89,21,"SQL, Python, Communication"
EMP005128,John,Williams,user5128@company.com,+1-207-847-8607,Engineering,Specialist,97393.25,2026-01-13,Los Angeles,CA,France,Intern,2.61,12,"Python, Communication"
EMP005129,Lisa,Garcia,user5129@company.com,+1-981-305-7740,HR,Coordinator,79555.92,2025-03-16,Chicago,IL,USA,Contract,3.14,10,"SQL, Communication"
EMP005130,Lisa,Johnson,user5130@company.com,+1-243-788-4913,Marketing,Developer,104753.0,2022-06-10,Los Angeles,PA,USA,Contract,3.88,7,"Excel, JavaScript, Python"
EMP005131,Robert,Smith,user5131@company.com,+1-602-342-5961,HR,Manager,63312.09,2018-02-06,Houston,TX,USA,Intern,3.34,0,Python
EMP005132,Michael,Williams,user5132@company.com,+1-934-636-8349,Marketing,Developer,127240.58,2021-04-17,Los Angeles,PA,UK,Contract,3.13,22,"Python, Communication, SQL"
EMP005133,Lisa,Smith,user5133@company.com,+1-236-773-5668,Finance,Developer,104460.8,2020-08-13,Los Angeles,AZ,UK,Part-time,3.62,6,"SQL, Communication, Excel"
EMP005134,Michael,Garcia,user5134@company.com,+1-478-457-2290,Finance,Manager,146710.6,2023-05-07,New York,IL,Canada,Full-time,4.67,0,"Excel, Python"
EMP005135,Michael,Brown,user5135@company.com,+1-622-864-1962,HR,Analyst,49080.73,2023-03-15,Houston,TX,Germany,Contract,3.87,29,Excel
EMP005136,John,Smith,user5136@company.com,+1-436-644-9157,Sales,Analyst,85242.4,2024-11-28,Houston,IL,Germany,Intern,4.86,20,"Excel, Python, JavaScript"
EMP005137,Lisa,Miller,user5137@company.com,+1-840-218-3454,HR,Coordinator,69238.54,2024-01-19,Chicago,TX,USA,Full-time,4.95,21,Python
EMP005138,Michael,Garcia,user5138@company.com,+1-782-224-8639,Engineering,Coordinator,59400.96,2021-06-21,Chicago,AZ,UK,Intern,3.7,13,"JavaScript, SQL, Communication"
EMP005139,Sarah,Johnson,user5139@company.com,+1-790-644-9974,HR,Developer,71500.49,2018-02-11,Houston,PA,USA,Contract,3.5,22,JavaScript
EMP005140,Sarah,Brown,user5140@company.com,+1-206-448-1124,Sales,Specialist,46603.61,2018-09-24,Houston,NY,USA,Full-time,4.36,20,"Communication, JavaScript, Excel"
EMP005141,Michael,Smith,user5141@company.com,+1-894-527-5848,HR,Developer,59989.0,2019-04-17,New York,NY,France,Intern,4.47,29,"Communication, JavaScript"
EMP005142,Jane,Williams,user5142@company.com,+1-341-243-7273,Sales,Developer,48056.52,2024-06-08,Chicago,IL,Germany,Intern,2.87,19,"Communication, Excel, JavaScript"
EMP005143,Robert,Williams,user5143@company.com,+1-372-970-2788,Engineering,Specialist,66161.72,2016-07-26,Los Angeles,CA,Canada,Intern,3.08,26,SQL
EMP005144,Emily,Johnson,user5144@company.com,+1-896-914-5822,Marketing,Developer,106778.2,2018-07-08,Los Angeles,IL,USA,Part-time,3.01,30,"SQL, JavaScript"
EMP005145,Jane,Garcia,user5145@company.com,+1-375-496-9171,Sales,Specialist,138617.61,2023-09-03,Los Angeles,NY,UK,Part-time,3.36,14,SQL
EMP005146,Sarah,Garcia,user5146@company.com,+1-744-556-2096,IT,Specialist,70230.37,2018-04-22,Phoenix,IL,France,Full-time,2.95,5,"SQL, Excel"
EMP005147,Lisa,Miller,user5147@company.com,+1-254-403-8856,IT,Specialist,125362.71,2025-10-15,Houston,TX,UK,Contract,3.62,28,"Excel, Communication"
EMP005148,Jane,Jones,user5148@company.com,+1-536-241-7766,Finance,Developer,108639.61,2022-02-19,New York,NY,Germany,Full-time,3.49,8,Communication
EMP005149,Jane,Williams,user5149@company.com,+1-221-761-7500,Finance,Developer,64804.46,2025-05-19,Phoenix,IL,Canada,Intern,4.34,16,"Excel, SQL, Communication"
EMP005150,Robert,Johnson,user5150@company.com,+1-369-417-6940,HR,Specialist,70852.07,2022-12-01,Los Angeles,NY,USA,Contract,3.47,2,"Python, SQL"
EMP005151,Lisa,Jones,user5151@company.com,+1-887-344-6111,Engineering,Analyst,45881.35,2026-02-15,Chicago,PA,Canada,Contract,4.75,6,Communication
EMP005152,Michael,Williams,user5152@company.com,+1-240-547-9456,Engineering,Manager,113501.69,2023-09-05,New York,AZ,Germany,Full-time,4.69,12,"Excel, Python, Communication"
EMP005153,Robert,Brown,user5153@company.com,+1-399-427-6870,Sales,Manager,50951.76,2017-12-01,Houston,IL,France,Intern,4.3,2,"Excel, Communication"
EMP005154,Jane,Brown,user5154@company.com,+1-388-933-5143,Engineering,Manager,113839.98,2016-10-26,Chicago,PA,France,Intern,3.96,13,"Python, JavaScript, SQL"
EMP005155,Lisa,Miller,user5155@company.com,+1-637-718-3722,IT,Specialist,140293.26,2021-07-05,Los Angeles,AZ,France,Intern,2.72,28,Communication
EMP005156,Sarah,Smith,user5156@company.com,+1-751-278-2704,HR,Coordinator,149639.48,2021-05-27,Chicago,NY,France,Full-time,3.43,15,SQL
EMP005157,Michael,Brown,user5157@company.com,+1-847-571-4136,Finance,Coordinator,120048.86,2020-09-14,Chicago,CA,Canada,Intern,4.06,3,Excel
EMP005158,David,Smith,user5158@company.com,+1-856-964-6154,Sales,Specialist,101520.51,2025-06-08,Houston,PA,France,Contract,2.87,18,JavaScript
EMP005159,Jane,Smith,user5159@company.com,+1-855-921-1814,Sales,Specialist,127277.34,2019-10-13,New York,CA,Germany,Full-time,2.63,4,"JavaScript, Python"
EMP005160,Jane,Miller,user5160@company.com,+1-674-985-4241,Marketing,Manager,100692.83,2016-02-29,New York,CA,France,Intern,4.82,0,"JavaScript, Communication, SQL"
EMP005161,Michael,Jones,user5161@company.com,+1-653-182-5133,IT,Analyst,123028.92,2018-09-26,Phoenix,CA,Germany,Contract,3.38,4,"SQL, Python"
EMP005162,Lisa,Johnson,user5162@company.com,+1-271-622-1439,Marketing,Specialist,129271.89,2025-09-16,Chicago,CA,Germany,Intern,4.32,1,"SQL, JavaScript"
EMP005163,Sarah,Williams,user5163@company.com,+1-855-113-9653,Marketing,Coordinator,59922.2,2020-07-08,Los Angeles,AZ,UK,Intern,2.98,17,"Communication, Excel"
